ID,GRIDCODE,ZONE
73666,11,6a: -10 to -5 F
73667,11,6a: -10 to -5 F
73668,11,6a: -10 to -5 F
73669,12,6b: -5 to 0 F
73670,14,7b: 5 to 10 F
73671,18,9b: 25 to 30 F
73672,20,10b: 35 to 40 F
73673,20,10b: 35 to 40 F
73674,20,10b: 35 to 40 F
73675,19,10a: 30 to 35 F
73676,19,10a: 30 to 35 F
73677,17,9a: 20 to 25 F
73678,16,8b: 15 to 20 F
73679,14,7b: 5 to 10 F
73680,10,5b: -15 to -10 F
73681,14,7b: 5 to 10 F
73682,13,7a: 0 to 5 F
73683,12,6b: -5 to 0 F
73684,16,8b: 15 to 20 F
73685,12,6b: -5 to 0 F
73686,15,8a: 10 to 15 F
73687,13,7a: 0 to 5 F
73688,12,6b: -5 to 0 F
73689,17,9a: 20 to 25 F
73690,17,9a: 20 to 25 F
73691,15,8a: 10 to 15 F
73692,16,8b: 15 to 20 F
73693,13,7a: 0 to 5 F
73694,15,8a: 10 to 15 F
73695,13,7a: 0 to 5 F
73696,13,7a: 0 to 5 F
73697,12,6b: -5 to 0 F
73698,10,5b: -15 to -10 F
73699,11,6a: -10 to -5 F
73700,11,6a: -10 to -5 F
73701,10,5b: -15 to -10 F
73702,8,4b: -25 to -20 F
73703,8,4b: -25 to -20 F
73704,8,4b: -25 to -20 F
73705,10,5b: -15 to -10 F
73706,9,5a: -20 to -15 F
73707,9,5a: -20 to -15 F
73708,11,6a: -10 to -5 F
73709,11,6a: -10 to -5 F
73710,11,6a: -10 to -5 F
73711,12,6b: -5 to 0 F
73712,12,6b: -5 to 0 F
73713,12,6b: -5 to 0 F
73714,12,6b: -5 to 0 F
73715,12,6b: -5 to 0 F
73716,13,7a: 0 to 5 F
73717,11,6a: -10 to -5 F
73718,11,6a: -10 to -5 F
73719,10,5b: -15 to -10 F
73720,10,5b: -15 to -10 F
73721,18,9b: 25 to 30 F
73722,20,10b: 35 to 40 F
73723,19,10a: 30 to 35 F
73724,18,9b: 25 to 30 F
73725,18,9b: 25 to 30 F
73726,16,8b: 15 to 20 F
73727,15,8a: 10 to 15 F
73728,13,7a: 0 to 5 F
73729,11,6a: -10 to -5 F
73730,11,6a: -10 to -5 F
73731,9,5a: -20 to -15 F
73732,14,7b: 5 to 10 F
73733,13,7a: 0 to 5 F
73734,13,7a: 0 to 5 F
73735,14,7b: 5 to 10 F
73736,15,8a: 10 to 15 F
73737,14,7b: 5 to 10 F
73738,15,8a: 10 to 15 F
73739,15,8a: 10 to 15 F
73740,15,8a: 10 to 15 F
73741,14,7b: 5 to 10 F
73742,12,6b: -5 to 0 F
73743,15,8a: 10 to 15 F
73744,15,8a: 10 to 15 F
73745,14,7b: 5 to 10 F
73746,16,8b: 15 to 20 F
73747,14,7b: 5 to 10 F
73748,14,7b: 5 to 10 F
73749,12,6b: -5 to 0 F
73750,12,6b: -5 to 0 F
73751,12,6b: -5 to 0 F
73752,10,5b: -15 to -10 F
73753,10,5b: -15 to -10 F
73754,8,4b: -25 to -20 F
73755,10,5b: -15 to -10 F
73756,11,6a: -10 to -5 F
73757,11,6a: -10 to -5 F
73758,11,6a: -10 to -5 F
73759,12,6b: -5 to 0 F
73760,13,7a: 0 to 5 F
73761,12,6b: -5 to 0 F
73762,12,6b: -5 to 0 F
73763,13,7a: 0 to 5 F
73764,11,6a: -10 to -5 F
73765,11,6a: -10 to -5 F
73766,12,6b: -5 to 0 F
73767,14,7b: 5 to 10 F
73768,18,9b: 25 to 30 F
73769,20,10b: 35 to 40 F
73770,20,10b: 35 to 40 F
73771,19,10a: 30 to 35 F
73772,19,10a: 30 to 35 F
73773,17,9a: 20 to 25 F
73774,18,9b: 25 to 30 F
73775,18,9b: 25 to 30 F
73776,16,8b: 15 to 20 F
73777,16,8b: 15 to 20 F
73778,16,8b: 15 to 20 F
73779,11,6a: -10 to -5 F
73780,12,6b: -5 to 0 F
73781,11,6a: -10 to -5 F
73782,11,6a: -10 to -5 F
73783,14,7b: 5 to 10 F
73784,17,9a: 20 to 25 F
73785,15,8a: 10 to 15 F
73786,12,6b: -5 to 0 F
73787,17,9a: 20 to 25 F
73788,15,8a: 10 to 15 F
73789,17,9a: 20 to 25 F
73790,17,9a: 20 to 25 F
73791,17,9a: 20 to 25 F
73792,12,6b: -5 to 0 F
73793,12,6b: -5 to 0 F
73794,12,6b: -5 to 0 F
73795,13,7a: 0 to 5 F
73796,13,7a: 0 to 5 F
73797,14,7b: 5 to 10 F
73798,15,8a: 10 to 15 F
73799,14,7b: 5 to 10 F
73800,14,7b: 5 to 10 F
73801,14,7b: 5 to 10 F
73802,15,8a: 10 to 15 F
73803,12,6b: -5 to 0 F
73804,13,7a: 0 to 5 F
73805,10,5b: -15 to -10 F
73806,11,6a: -10 to -5 F
73807,10,5b: -15 to -10 F
73808,8,4b: -25 to -20 F
73809,8,4b: -25 to -20 F
73810,11,6a: -10 to -5 F
73811,12,6b: -5 to 0 F
73812,11,6a: -10 to -5 F
73813,12,6b: -5 to 0 F
73814,13,7a: 0 to 5 F
73815,13,7a: 0 to 5 F
73816,13,7a: 0 to 5 F
73817,11,6a: -10 to -5 F
73818,13,7a: 0 to 5 F
73819,11,6a: -10 to -5 F
73820,11,6a: -10 to -5 F
73821,11,6a: -10 to -5 F
73822,11,6a: -10 to -5 F
73823,11,6a: -10 to -5 F
73824,15,8a: 10 to 15 F
73825,18,9b: 25 to 30 F
73826,20,10b: 35 to 40 F
73827,18,9b: 25 to 30 F
73828,17,9a: 20 to 25 F
73829,16,8b: 15 to 20 F
73830,11,6a: -10 to -5 F
73831,11,6a: -10 to -5 F
73832,12,6b: -5 to 0 F
73833,11,6a: -10 to -5 F
73834,10,5b: -15 to -10 F
73835,14,7b: 5 to 10 F
73836,11,6a: -10 to -5 F
73837,16,8b: 15 to 20 F
73838,16,8b: 15 to 20 F
73839,13,7a: 0 to 5 F
73840,13,7a: 0 to 5 F
73841,14,7b: 5 to 10 F
73842,13,7a: 0 to 5 F
73843,14,7b: 5 to 10 F
73844,14,7b: 5 to 10 F
73845,14,7b: 5 to 10 F
73846,17,9a: 20 to 25 F
73847,17,9a: 20 to 25 F
73848,17,9a: 20 to 25 F
73849,17,9a: 20 to 25 F
73850,16,8b: 15 to 20 F
73851,15,8a: 10 to 15 F
73852,13,7a: 0 to 5 F
73853,13,7a: 0 to 5 F
73854,14,7b: 5 to 10 F
73855,15,8a: 10 to 15 F
73856,15,8a: 10 to 15 F
73857,14,7b: 5 to 10 F
73858,13,7a: 0 to 5 F
73859,14,7b: 5 to 10 F
73860,16,8b: 15 to 20 F
73861,14,7b: 5 to 10 F
73862,12,6b: -5 to 0 F
73863,13,7a: 0 to 5 F
73864,13,7a: 0 to 5 F
73865,13,7a: 0 to 5 F
73866,13,7a: 0 to 5 F
73867,13,7a: 0 to 5 F
73868,13,7a: 0 to 5 F
73869,11,6a: -10 to -5 F
73870,11,6a: -10 to -5 F
73871,8,4b: -25 to -20 F
73872,8,4b: -25 to -20 F
73873,8,4b: -25 to -20 F
73874,10,5b: -15 to -10 F
73875,11,6a: -10 to -5 F
73876,9,5a: -20 to -15 F
73877,10,5b: -15 to -10 F
73878,8,4b: -25 to -20 F
73879,11,6a: -10 to -5 F
73880,11,6a: -10 to -5 F
73881,11,6a: -10 to -5 F
73882,11,6a: -10 to -5 F
73883,11,6a: -10 to -5 F
73884,11,6a: -10 to -5 F
73885,12,6b: -5 to 0 F
73886,12,6b: -5 to 0 F
73887,12,6b: -5 to 0 F
73888,12,6b: -5 to 0 F
73889,13,7a: 0 to 5 F
73890,13,7a: 0 to 5 F
73891,13,7a: 0 to 5 F
73892,11,6a: -10 to -5 F
73893,12,6b: -5 to 0 F
73894,12,6b: -5 to 0 F
73895,12,6b: -5 to 0 F
73896,11,6a: -10 to -5 F
73897,11,6a: -10 to -5 F
73898,11,6a: -10 to -5 F
73899,11,6a: -10 to -5 F
73900,12,6b: -5 to 0 F
73901,15,8a: 10 to 15 F
73902,19,10a: 30 to 35 F
73903,19,10a: 30 to 35 F
73904,19,10a: 30 to 35 F
73905,18,9b: 25 to 30 F
73906,20,10b: 35 to 40 F
73907,20,10b: 35 to 40 F
73908,18,9b: 25 to 30 F
73909,20,10b: 35 to 40 F
73910,19,10a: 30 to 35 F
73911,19,10a: 30 to 35 F
73912,18,9b: 25 to 30 F
73913,16,8b: 15 to 20 F
73914,15,8a: 10 to 15 F
73915,11,6a: -10 to -5 F
73916,11,6a: -10 to -5 F
73917,9,5a: -20 to -15 F
73918,11,6a: -10 to -5 F
73919,11,6a: -10 to -5 F
73920,14,7b: 5 to 10 F
73921,17,9a: 20 to 25 F
73922,14,7b: 5 to 10 F
73923,17,9a: 20 to 25 F
73924,15,8a: 10 to 15 F
73925,15,8a: 10 to 15 F
73926,12,6b: -5 to 0 F
73927,12,6b: -5 to 0 F
73928,12,6b: -5 to 0 F
73929,14,7b: 5 to 10 F
73930,13,7a: 0 to 5 F
73931,15,8a: 10 to 15 F
73932,13,7a: 0 to 5 F
73933,15,8a: 10 to 15 F
73934,14,7b: 5 to 10 F
73935,14,7b: 5 to 10 F
73936,13,7a: 0 to 5 F
73937,14,7b: 5 to 10 F
73938,12,6b: -5 to 0 F
73939,12,6b: -5 to 0 F
73940,12,6b: -5 to 0 F
73941,13,7a: 0 to 5 F
73942,9,5a: -20 to -15 F
73943,10,5b: -15 to -10 F
73944,9,5a: -20 to -15 F
73945,10,5b: -15 to -10 F
73946,10,5b: -15 to -10 F
73947,11,6a: -10 to -5 F
73948,11,6a: -10 to -5 F
73949,11,6a: -10 to -5 F
73950,11,6a: -10 to -5 F
73951,11,6a: -10 to -5 F
73952,11,6a: -10 to -5 F
73953,12,6b: -5 to 0 F
73954,12,6b: -5 to 0 F
73955,12,6b: -5 to 0 F
73956,12,6b: -5 to 0 F
73957,12,6b: -5 to 0 F
73958,11,6a: -10 to -5 F
73959,12,6b: -5 to 0 F
73960,10,5b: -15 to -10 F
73961,10,5b: -15 to -10 F
73962,11,6a: -10 to -5 F
73963,11,6a: -10 to -5 F
73964,20,10b: 35 to 40 F
73965,19,10a: 30 to 35 F
73966,20,10b: 35 to 40 F
73967,20,10b: 35 to 40 F
73968,20,10b: 35 to 40 F
73969,20,10b: 35 to 40 F
73970,19,10a: 30 to 35 F
73971,18,9b: 25 to 30 F
73972,11,6a: -10 to -5 F
73973,10,5b: -15 to -10 F
73974,13,7a: 0 to 5 F
73975,16,8b: 15 to 20 F
73976,15,8a: 10 to 15 F
73977,15,8a: 10 to 15 F
73978,14,7b: 5 to 10 F
73979,14,7b: 5 to 10 F
73980,17,9a: 20 to 25 F
73981,17,9a: 20 to 25 F
73982,17,9a: 20 to 25 F
73983,15,8a: 10 to 15 F
73984,15,8a: 10 to 15 F
73985,12,6b: -5 to 0 F
73986,12,6b: -5 to 0 F
73987,12,6b: -5 to 0 F
73988,13,7a: 0 to 5 F
73989,13,7a: 0 to 5 F
73990,16,8b: 15 to 20 F
73991,14,7b: 5 to 10 F
73992,13,7a: 0 to 5 F
73993,13,7a: 0 to 5 F
73994,13,7a: 0 to 5 F
73995,13,7a: 0 to 5 F
73996,12,6b: -5 to 0 F
73997,12,6b: -5 to 0 F
73998,10,5b: -15 to -10 F
73999,10,5b: -15 to -10 F
74000,11,6a: -10 to -5 F
74001,9,5a: -20 to -15 F
74002,9,5a: -20 to -15 F
74003,10,5b: -15 to -10 F
74004,8,4b: -25 to -20 F
74005,8,4b: -25 to -20 F
74006,10,5b: -15 to -10 F
74007,10,5b: -15 to -10 F
74008,9,5a: -20 to -15 F
74009,11,6a: -10 to -5 F
74010,8,4b: -25 to -20 F
74011,10,5b: -15 to -10 F
74012,10,5b: -15 to -10 F
74013,12,6b: -5 to 0 F
74014,12,6b: -5 to 0 F
74015,12,6b: -5 to 0 F
74016,13,7a: 0 to 5 F
74017,13,7a: 0 to 5 F
74018,12,6b: -5 to 0 F
74019,13,7a: 0 to 5 F
74020,13,7a: 0 to 5 F
74021,11,6a: -10 to -5 F
74022,11,6a: -10 to -5 F
74023,12,6b: -5 to 0 F
74024,12,6b: -5 to 0 F
74025,11,6a: -10 to -5 F
74026,11,6a: -10 to -5 F
74027,18,9b: 25 to 30 F
74028,18,9b: 25 to 30 F
74029,20,10b: 35 to 40 F
74030,20,10b: 35 to 40 F
74031,20,10b: 35 to 40 F
74032,20,10b: 35 to 40 F
74033,17,9a: 20 to 25 F
74034,17,9a: 20 to 25 F
74035,16,8b: 15 to 20 F
74036,12,6b: -5 to 0 F
74037,13,7a: 0 to 5 F
74038,17,9a: 20 to 25 F
74039,14,7b: 5 to 10 F
74040,14,7b: 5 to 10 F
74041,14,7b: 5 to 10 F
74042,14,7b: 5 to 10 F
74043,14,7b: 5 to 10 F
74044,16,8b: 15 to 20 F
74045,14,7b: 5 to 10 F
74046,13,7a: 0 to 5 F
74047,13,7a: 0 to 5 F
74048,10,5b: -15 to -10 F
74049,11,6a: -10 to -5 F
74050,11,6a: -10 to -5 F
74051,10,5b: -15 to -10 F
74052,11,6a: -10 to -5 F
74053,11,6a: -10 to -5 F
74054,9,5a: -20 to -15 F
74055,11,6a: -10 to -5 F
74056,9,5a: -20 to -15 F
74057,10,5b: -15 to -10 F
74058,10,5b: -15 to -10 F
74059,9,5a: -20 to -15 F
74060,10,5b: -15 to -10 F
74061,10,5b: -15 to -10 F
74062,10,5b: -15 to -10 F
74063,12,6b: -5 to 0 F
74064,11,6a: -10 to -5 F
74065,11,6a: -10 to -5 F
74066,11,6a: -10 to -5 F
74067,11,6a: -10 to -5 F
74068,11,6a: -10 to -5 F
74069,11,6a: -10 to -5 F
74070,12,6b: -5 to 0 F
74071,12,6b: -5 to 0 F
74072,12,6b: -5 to 0 F
74073,13,7a: 0 to 5 F
74074,11,6a: -10 to -5 F
74075,11,6a: -10 to -5 F
74076,11,6a: -10 to -5 F
74077,12,6b: -5 to 0 F
74078,11,6a: -10 to -5 F
74079,11,6a: -10 to -5 F
74080,11,6a: -10 to -5 F
74081,11,6a: -10 to -5 F
74082,12,6b: -5 to 0 F
74083,11,6a: -10 to -5 F
74084,11,6a: -10 to -5 F
74085,13,7a: 0 to 5 F
74086,20,10b: 35 to 40 F
74087,20,10b: 35 to 40 F
74088,20,10b: 35 to 40 F
74089,20,10b: 35 to 40 F
74090,18,9b: 25 to 30 F
74091,17,9a: 20 to 25 F
74092,17,9a: 20 to 25 F
74093,19,10a: 30 to 35 F
74094,18,9b: 25 to 30 F
74095,18,9b: 25 to 30 F
74096,16,8b: 15 to 20 F
74097,11,6a: -10 to -5 F
74098,9,5a: -20 to -15 F
74099,11,6a: -10 to -5 F
74100,14,7b: 5 to 10 F
74101,15,8a: 10 to 15 F
74102,15,8a: 10 to 15 F
74103,13,7a: 0 to 5 F
74104,14,7b: 5 to 10 F
74105,16,8b: 15 to 20 F
74106,15,8a: 10 to 15 F
74107,12,6b: -5 to 0 F
74108,14,7b: 5 to 10 F
74109,15,8a: 10 to 15 F
74110,13,7a: 0 to 5 F
74111,15,8a: 10 to 15 F
74112,14,7b: 5 to 10 F
74113,16,8b: 15 to 20 F
74114,13,7a: 0 to 5 F
74115,14,7b: 5 to 10 F
74116,13,7a: 0 to 5 F
74117,13,7a: 0 to 5 F
74118,12,6b: -5 to 0 F
74119,11,6a: -10 to -5 F
74120,9,5a: -20 to -15 F
74121,9,5a: -20 to -15 F
74122,9,5a: -20 to -15 F
74123,10,5b: -15 to -10 F
74124,8,4b: -25 to -20 F
74125,9,5a: -20 to -15 F
74126,10,5b: -15 to -10 F
74127,10,5b: -15 to -10 F
74128,11,6a: -10 to -5 F
74129,11,6a: -10 to -5 F
74130,13,7a: 0 to 5 F
74131,12,6b: -5 to 0 F
74132,13,7a: 0 to 5 F
74133,12,6b: -5 to 0 F
74134,11,6a: -10 to -5 F
74135,11,6a: -10 to -5 F
74136,11,6a: -10 to -5 F
74137,11,6a: -10 to -5 F
74138,13,7a: 0 to 5 F
74139,12,6b: -5 to 0 F
74140,20,10b: 35 to 40 F
74141,19,10a: 30 to 35 F
74142,18,9b: 25 to 30 F
74143,17,9a: 20 to 25 F
74144,18,9b: 25 to 30 F
74145,18,9b: 25 to 30 F
74146,18,9b: 25 to 30 F
74147,16,8b: 15 to 20 F
74148,16,8b: 15 to 20 F
74149,16,8b: 15 to 20 F
74150,12,6b: -5 to 0 F
74151,14,7b: 5 to 10 F
74152,13,7a: 0 to 5 F
74153,15,8a: 10 to 15 F
74154,17,9a: 20 to 25 F
74155,14,7b: 5 to 10 F
74156,14,7b: 5 to 10 F
74157,13,7a: 0 to 5 F
74158,11,6a: -10 to -5 F
74159,11,6a: -10 to -5 F
74160,13,7a: 0 to 5 F
74161,12,6b: -5 to 0 F
74162,10,5b: -15 to -10 F
74163,10,5b: -15 to -10 F
74164,10,5b: -15 to -10 F
74165,11,6a: -10 to -5 F
74166,11,6a: -10 to -5 F
74167,9,5a: -20 to -15 F
74168,10,5b: -15 to -10 F
74169,10,5b: -15 to -10 F
74170,8,4b: -25 to -20 F
74171,11,6a: -10 to -5 F
74172,10,5b: -15 to -10 F
74173,13,7a: 0 to 5 F
74174,12,6b: -5 to 0 F
74175,12,6b: -5 to 0 F
74176,12,6b: -5 to 0 F
74177,11,6a: -10 to -5 F
74178,11,6a: -10 to -5 F
74179,12,6b: -5 to 0 F
74180,12,6b: -5 to 0 F
74181,11,6a: -10 to -5 F
74182,11,6a: -10 to -5 F
74183,12,6b: -5 to 0 F
74184,12,6b: -5 to 0 F
74185,20,10b: 35 to 40 F
74186,18,9b: 25 to 30 F
74187,20,10b: 35 to 40 F
74188,20,10b: 35 to 40 F
74189,20,10b: 35 to 40 F
74190,20,10b: 35 to 40 F
74191,17,9a: 20 to 25 F
74192,19,10a: 30 to 35 F
74193,18,9b: 25 to 30 F
74194,18,9b: 25 to 30 F
74195,13,7a: 0 to 5 F
74196,12,6b: -5 to 0 F
74197,11,6a: -10 to -5 F
74198,15,8a: 10 to 15 F
74199,13,7a: 0 to 5 F
74200,15,8a: 10 to 15 F
74201,12,6b: -5 to 0 F
74202,16,8b: 15 to 20 F
74203,14,7b: 5 to 10 F
74204,14,7b: 5 to 10 F
74205,14,7b: 5 to 10 F
74206,14,7b: 5 to 10 F
74207,14,7b: 5 to 10 F
74208,15,8a: 10 to 15 F
74209,13,7a: 0 to 5 F
74210,14,7b: 5 to 10 F
74211,15,8a: 10 to 15 F
74212,15,8a: 10 to 15 F
74213,16,8b: 15 to 20 F
74214,13,7a: 0 to 5 F
74215,14,7b: 5 to 10 F
74216,12,6b: -5 to 0 F
74217,10,5b: -15 to -10 F
74218,10,5b: -15 to -10 F
74219,11,6a: -10 to -5 F
74220,11,6a: -10 to -5 F
74221,11,6a: -10 to -5 F
74222,9,5a: -20 to -15 F
74223,9,5a: -20 to -15 F
74224,10,5b: -15 to -10 F
74225,8,4b: -25 to -20 F
74226,9,5a: -20 to -15 F
74227,8,4b: -25 to -20 F
74228,12,6b: -5 to 0 F
74229,11,6a: -10 to -5 F
74230,11,6a: -10 to -5 F
74231,11,6a: -10 to -5 F
74232,12,6b: -5 to 0 F
74233,13,7a: 0 to 5 F
74234,13,7a: 0 to 5 F
74235,12,6b: -5 to 0 F
74236,12,6b: -5 to 0 F
74237,11,6a: -10 to -5 F
74238,12,6b: -5 to 0 F
74239,12,6b: -5 to 0 F
74240,11,6a: -10 to -5 F
74241,11,6a: -10 to -5 F
74242,11,6a: -10 to -5 F
74243,11,6a: -10 to -5 F
74244,11,6a: -10 to -5 F
74245,11,6a: -10 to -5 F
74246,20,10b: 35 to 40 F
74247,18,9b: 25 to 30 F
74248,19,10a: 30 to 35 F
74249,18,9b: 25 to 30 F
74250,19,10a: 30 to 35 F
74251,18,9b: 25 to 30 F
74252,17,9a: 20 to 25 F
74253,18,9b: 25 to 30 F
74254,18,9b: 25 to 30 F
74255,16,8b: 15 to 20 F
74256,9,5a: -20 to -15 F
74257,16,8b: 15 to 20 F
74258,15,8a: 10 to 15 F
74259,16,8b: 15 to 20 F
74260,15,8a: 10 to 15 F
74261,16,8b: 15 to 20 F
74262,13,7a: 0 to 5 F
74263,15,8a: 10 to 15 F
74264,15,8a: 10 to 15 F
74265,15,8a: 10 to 15 F
74266,15,8a: 10 to 15 F
74267,14,7b: 5 to 10 F
74268,13,7a: 0 to 5 F
74269,15,8a: 10 to 15 F
74270,14,7b: 5 to 10 F
74271,15,8a: 10 to 15 F
74272,14,7b: 5 to 10 F
74273,13,7a: 0 to 5 F
74274,13,7a: 0 to 5 F
74275,13,7a: 0 to 5 F
74276,13,7a: 0 to 5 F
74277,13,7a: 0 to 5 F
74278,12,6b: -5 to 0 F
74279,10,5b: -15 to -10 F
74280,10,5b: -15 to -10 F
74281,10,5b: -15 to -10 F
74282,11,6a: -10 to -5 F
74283,10,5b: -15 to -10 F
74284,10,5b: -15 to -10 F
74285,9,5a: -20 to -15 F
74286,9,5a: -20 to -15 F
74287,11,6a: -10 to -5 F
74288,11,6a: -10 to -5 F
74289,12,6b: -5 to 0 F
74290,12,6b: -5 to 0 F
74291,13,7a: 0 to 5 F
74292,12,6b: -5 to 0 F
74293,13,7a: 0 to 5 F
74294,11,6a: -10 to -5 F
74295,11,6a: -10 to -5 F
74296,11,6a: -10 to -5 F
74297,12,6b: -5 to 0 F
74298,11,6a: -10 to -5 F
74299,11,6a: -10 to -5 F
74300,10,5b: -15 to -10 F
74301,11,6a: -10 to -5 F
74302,13,7a: 0 to 5 F
74303,20,10b: 35 to 40 F
74304,20,10b: 35 to 40 F
74305,19,10a: 30 to 35 F
74306,19,10a: 30 to 35 F
74307,18,9b: 25 to 30 F
74308,18,9b: 25 to 30 F
74309,17,9a: 20 to 25 F
74310,18,9b: 25 to 30 F
74311,19,10a: 30 to 35 F
74312,18,9b: 25 to 30 F
74313,18,9b: 25 to 30 F
74314,17,9a: 20 to 25 F
74315,16,8b: 15 to 20 F
74316,9,5a: -20 to -15 F
74317,14,7b: 5 to 10 F
74318,15,8a: 10 to 15 F
74319,15,8a: 10 to 15 F
74320,16,8b: 15 to 20 F
74321,16,8b: 15 to 20 F
74322,14,7b: 5 to 10 F
74323,13,7a: 0 to 5 F
74324,14,7b: 5 to 10 F
74325,16,8b: 15 to 20 F
74326,14,7b: 5 to 10 F
74327,15,8a: 10 to 15 F
74328,14,7b: 5 to 10 F
74329,14,7b: 5 to 10 F
74330,15,8a: 10 to 15 F
74331,14,7b: 5 to 10 F
74332,13,7a: 0 to 5 F
74333,14,7b: 5 to 10 F
74334,14,7b: 5 to 10 F
74335,13,7a: 0 to 5 F
74336,13,7a: 0 to 5 F
74337,13,7a: 0 to 5 F
74338,13,7a: 0 to 5 F
74339,11,6a: -10 to -5 F
74340,11,6a: -10 to -5 F
74341,10,5b: -15 to -10 F
74342,10,5b: -15 to -10 F
74343,10,5b: -15 to -10 F
74344,9,5a: -20 to -15 F
74345,11,6a: -10 to -5 F
74346,11,6a: -10 to -5 F
74347,9,5a: -20 to -15 F
74348,10,5b: -15 to -10 F
74349,8,4b: -25 to -20 F
74350,10,5b: -15 to -10 F
74351,8,4b: -25 to -20 F
74352,12,6b: -5 to 0 F
74353,12,6b: -5 to 0 F
74354,12,6b: -5 to 0 F
74355,13,7a: 0 to 5 F
74356,11,6a: -10 to -5 F
74357,11,6a: -10 to -5 F
74358,11,6a: -10 to -5 F
74359,12,6b: -5 to 0 F
74360,11,6a: -10 to -5 F
74361,10,5b: -15 to -10 F
74362,12,6b: -5 to 0 F
74363,10,5b: -15 to -10 F
74364,11,6a: -10 to -5 F
74365,11,6a: -10 to -5 F
74366,14,7b: 5 to 10 F
74367,17,9a: 20 to 25 F
74368,20,10b: 35 to 40 F
74369,17,9a: 20 to 25 F
74370,18,9b: 25 to 30 F
74371,17,9a: 20 to 25 F
74372,19,10a: 30 to 35 F
74373,18,9b: 25 to 30 F
74374,17,9a: 20 to 25 F
74375,16,8b: 15 to 20 F
74376,13,7a: 0 to 5 F
74377,17,9a: 20 to 25 F
74378,14,7b: 5 to 10 F
74379,15,8a: 10 to 15 F
74380,16,8b: 15 to 20 F
74381,16,8b: 15 to 20 F
74382,15,8a: 10 to 15 F
74383,16,8b: 15 to 20 F
74384,15,8a: 10 to 15 F
74385,17,9a: 20 to 25 F
74386,14,7b: 5 to 10 F
74387,14,7b: 5 to 10 F
74388,14,7b: 5 to 10 F
74389,15,8a: 10 to 15 F
74390,14,7b: 5 to 10 F
74391,14,7b: 5 to 10 F
74392,14,7b: 5 to 10 F
74393,16,8b: 15 to 20 F
74394,14,7b: 5 to 10 F
74395,13,7a: 0 to 5 F
74396,14,7b: 5 to 10 F
74397,9,5a: -20 to -15 F
74398,11,6a: -10 to -5 F
74399,9,5a: -20 to -15 F
74400,10,5b: -15 to -10 F
74401,10,5b: -15 to -10 F
74402,12,6b: -5 to 0 F
74403,12,6b: -5 to 0 F
74404,13,7a: 0 to 5 F
74405,11,6a: -10 to -5 F
74406,11,6a: -10 to -5 F
74407,11,6a: -10 to -5 F
74408,12,6b: -5 to 0 F
74409,11,6a: -10 to -5 F
74410,11,6a: -10 to -5 F
74411,12,6b: -5 to 0 F
74412,11,6a: -10 to -5 F
74413,15,8a: 10 to 15 F
74414,20,10b: 35 to 40 F
74415,17,9a: 20 to 25 F
74416,20,10b: 35 to 40 F
74417,19,10a: 30 to 35 F
74418,19,10a: 30 to 35 F
74419,19,10a: 30 to 35 F
74420,18,9b: 25 to 30 F
74421,18,9b: 25 to 30 F
74422,18,9b: 25 to 30 F
74423,10,5b: -15 to -10 F
74424,11,6a: -10 to -5 F
74425,12,6b: -5 to 0 F
74426,17,9a: 20 to 25 F
74427,15,8a: 10 to 15 F
74428,14,7b: 5 to 10 F
74429,16,8b: 15 to 20 F
74430,15,8a: 10 to 15 F
74431,16,8b: 15 to 20 F
74432,15,8a: 10 to 15 F
74433,17,9a: 20 to 25 F
74434,15,8a: 10 to 15 F
74435,15,8a: 10 to 15 F
74436,13,7a: 0 to 5 F
74437,14,7b: 5 to 10 F
74438,13,7a: 0 to 5 F
74439,13,7a: 0 to 5 F
74440,13,7a: 0 to 5 F
74441,13,7a: 0 to 5 F
74442,11,6a: -10 to -5 F
74443,11,6a: -10 to -5 F
74444,11,6a: -10 to -5 F
74445,11,6a: -10 to -5 F
74446,9,5a: -20 to -15 F
74447,11,6a: -10 to -5 F
74448,9,5a: -20 to -15 F
74449,11,6a: -10 to -5 F
74450,12,6b: -5 to 0 F
74451,11,6a: -10 to -5 F
74452,12,6b: -5 to 0 F
74453,12,6b: -5 to 0 F
74454,11,6a: -10 to -5 F
74455,13,7a: 0 to 5 F
74456,12,6b: -5 to 0 F
74457,11,6a: -10 to -5 F
74458,13,7a: 0 to 5 F
74459,11,6a: -10 to -5 F
74460,11,6a: -10 to -5 F
74461,11,6a: -10 to -5 F
74462,12,6b: -5 to 0 F
74463,11,6a: -10 to -5 F
74464,11,6a: -10 to -5 F
74465,10,5b: -15 to -10 F
74466,11,6a: -10 to -5 F
74467,11,6a: -10 to -5 F
74468,15,8a: 10 to 15 F
74469,15,8a: 10 to 15 F
74470,17,9a: 20 to 25 F
74471,18,9b: 25 to 30 F
74472,19,10a: 30 to 35 F
74473,17,9a: 20 to 25 F
74474,18,9b: 25 to 30 F
74475,17,9a: 20 to 25 F
74476,18,9b: 25 to 30 F
74477,18,9b: 25 to 30 F
74478,15,8a: 10 to 15 F
74479,12,6b: -5 to 0 F
74480,10,5b: -15 to -10 F
74481,13,7a: 0 to 5 F
74482,16,8b: 15 to 20 F
74483,17,9a: 20 to 25 F
74484,16,8b: 15 to 20 F
74485,18,9b: 25 to 30 F
74486,15,8a: 10 to 15 F
74487,14,7b: 5 to 10 F
